customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
277,23,93600,RENT,3,VENTURE,C,"£25,000.00",15.21,10,,4,NO DEFAULT
278,23,15000,MORTGAGE,1,MEDICAL,B,"£1,750.00",12.68,3,Y,3,NO DEFAULT
279,23,70550,RENT,3,MEDICAL,E,"£25,000.00",19.04,10,Y,4,DEFAULT
280,25,83800,RENT,2,DEBTCONSOLIDATION,C,"£25,000.00",15.95,10,Y,3,DEFAULT
281,26,175000,MORTGAGE,3,VENTURE,A,"£2,600.00",8.9,6,,4,NO DEFAULT
282,25,175000,MORTGAGE,10,HOMEIMPROVEMENT,A,"£8,000.00",7.9,5,,2,NO DEFAULT
283,22,175000,MORTGAGE,6,EDUCATION,A,"£18,000.00",,10,,2,NO DEFAULT
284,23,175000,MORTGAGE,8,PERSONAL,A,"£21,000.00",11.99,10,,3,NO DEFAULT
285,23,15000,OWN,4,DEBTCONSOLIDATION,B,"£4,000.00",13.98,3,N,4,DEFAULT
286,23,15000,OWN,4,VENTURE,A,"£4,600.00",10.99,3,N,2,DEFAULT
287,22,88000,RENT,6,DEBTCONSOLIDATION,C,"£25,000.00",15.58,10,Y,2,DEFAULT
288,25,74800,RENT,2,MEDICAL,A,"£25,000.00",10.99,10,N,2,DEFAULT
289,25,88000,RENT,0,VENTURE,C,"£25,000.00",14.96,10,N,4,DEFAULT
290,25,15000,OWN,2,HOMEIMPROVEMENT,C,"£1,750.00",15.31,5,Y,4,NO DEFAULT
291,26,88000,RENT,2,VENTURE,C,"£25,000.00",15.65,10,N,3,DEFAULT
292,25,100000,RENT,1,VENTURE,A,"£25,000.00",9.33,10,,4,NO DEFAULT
293,23,15000,MORTGAGE,0,PERSONAL,B,"£3,600.00",13.47,3,N,4,DEFAULT
294,24,102400,RENT,8,PERSONAL,A,"£25,000.00",10.36,10,,3,NO DEFAULT
295,24,92000,RENT,1,HOMEIMPROVEMENT,D,"£25,000.00",16.77,10,Y,4,DEFAULT
296,23,93000,RENT,0,DEBTCONSOLIDATION,C,"£25,000.00",14.59,10,Y,2,DEFAULT
297,22,175000,RENT,6,VENTURE,B,"£3,500.00",11.91,2,Y,2,NO DEFAULT
298,23,175000,MORTGAGE,3,EDUCATION,A,"£7,200.00",8.38,3,,3,NO DEFAULT
299,25,174708,RENT,9,VENTURE,A,"£9,000.00",10.59,5,,3,NO DEFAULT
300,25,174000,MORTGAGE,2,DEBTCONSOLIDATION,B,"£8,800.00",14.27,5,,3,NO DEFAULT
301,26,174000,RENT,8,DEBTCONSOLIDATION,A,"£12,000.00",12.53,10,Y,4,NO DEFAULT
302,25,162000,MORTGAGE,5,DEBTCONSOLIDATION,D,"£25,000.00",16,10,Y,3,DEFAULT
303,26,173467,MORTGAGE,10,VENTURE,A,"£10,000.00",11.71,6,,4,NO DEFAULT
304,21,15000,OWN,0,HOMEIMPROVEMENT,B,"£3,175.00",11.54,1,Y,3,DEFAULT
305,25,96000,RENT,2,HOMEIMPROVEMENT,D,"£25,000.00",15.68,10,Y,4,DEFAULT
306,21,15120,MORTGAGE,0,EDUCATION,A,"£1,500.00",10.59,1,,2,NO DEFAULT
307,24,97908,RENT,8,HOMEIMPROVEMENT,C,"£25,000.00",12.61,10,Y,2,DEFAULT
308,26,110000,RENT,3,PERSONAL,B,"£25,000.00",,10,Y,2,NO DEFAULT
309,23,15204,MORTGAGE,7,PERSONAL,A,"£2,800.00",8.49,3,N,3,DEFAULT
310,25,159600,RENT,0,PERSONAL,C,"£30,000.00",17.27,10,Y,4,DEFAULT
311,24,171500,RENT,6,DEBTCONSOLIDATION,A,"£18,000.00",8.9,10,Y,4,NO DEFAULT
312,25,170004,MORTGAGE,3,MEDICAL,A,"£10,000.00",11.11,5,,4,NO DEFAULT
313,24,158004,RENT,0,HOMEIMPROVEMENT,C,"£25,000.00",14.59,10,Y,2,DEFAULT
314,26,170000,RENT,0,VENTURE,A,"£13,000.00",12.42,10,,3,NO DEFAULT
315,24,83300,RENT,0,MEDICAL,C,"£25,000.00",,10,N,2,DEFAULT
316,24,110000,RENT,7,HOMEIMPROVEMENT,C,"£25,000.00",15.7,10,Y,2,NO DEFAULT
317,22,15360,OWN,7,HOMEIMPROVEMENT,A,"£2,500.00",12.53,2,N,3,DEFAULT
318,25,134300,RENT,3,MEDICAL,C,"£5,000.00",16.49,5,N,2,DEFAULT
319,25,170000,MORTGAGE,2,EDUCATION,A,"£20,000.00",7.49,10,,2,NO DEFAULT
320,22,100580,RENT,6,DEBTCONSOLIDATION,C,"£25,000.00",14.96,10,Y,2,DEFAULT
321,25,113000,RENT,7,MEDICAL,B,"£25,000.00",12.73,10,Y,4,NO DEFAULT
322,24,120000,RENT,8,EDUCATION,A,"£25,000.00",10.65,10,,4,NO DEFAULT
323,25,120000,RENT,6,MEDICAL,A,"£1,000,000.00",10.74,10,N,2,DEFAULT
323,25,120000,RENT,6,MEDICAL,A,"£1,000,000.00",10.74,10,N,2,DEFAULT
324,23,120000,RENT,7,EDUCATION,A,"£25,000.00",9.99,10,,2,NO DEFAULT
324,23,120000,RENT,7,EDUCATION,A,"£25,000.00",9.99,10,,2,NO DEFAULT
325,24,91800,RENT,5,MEDICAL,C,"£25,000.00",15.33,10,Y,2,DEFAULT
326,21,15600,OWN,5,VENTURE,A,"£1,000.00",7.29,1,,4,NO DEFAULT
327,26,108000,RENT,2,PERSONAL,C,"£25,000.00",15.05,10,N,3,DEFAULT
328,26,129996,RENT,6,PERSONAL,A,"£25,000.00",10.75,10,,3,NO DEFAULT
329,23,130000,RENT,4,EDUCATION,C,"£25,000.00",16.02,10,Y,2,NO DEFAULT
330,23,130000,RENT,7,VENTURE,A,"£25,000.00",11.49,10,,4,NO DEFAULT
331,25,170000,OWN,4,EDUCATION,A,"£20,000.00",12.53,10,,4,NO DEFAULT
332,26,170000,MORTGAGE,0,VENTURE,B,"£12,000.00",13.57,10,Y,2,NO DEFAULT
333,22,169000,RENT,1,PERSONAL,A,"£14,000.00",11.14,10,,3,NO DEFAULT
334,26,168750,RENT,10,MEDICAL,B,"£24,250.00",12.87,10,Y,3,NO DEFAULT
335,23,168600,RENT,3,EDUCATION,A,"£20,000.00",11.58,10,Y,3,NO DEFAULT
336,24,168288,RENT,5,HOMEIMPROVEMENT,A,"£1,800.00",11.12,4,,3,NO DEFAULT
337,25,168000,MORTGAGE,2,PERSONAL,A,"£35,000.00",10.65,10,,2,NO DEFAULT
338,24,133300,RENT,6,DEBTCONSOLIDATION,A,"£25,000.00",10.37,10,Y,2,NO DEFAULT
339,24,15600,OWN,5,HOMEIMPROVEMENT,A,"£3,300.00",6.39,4,N,4,DEFAULT
340,24,134000,RENT,8,PERSONAL,C,"£25,000.00",16.07,10,Y,3,NO DEFAULT
341,25,134000,RENT,7,MEDICAL,A,"£25,000.00",10.62,10,,2,NO DEFAULT
342,25,15600,OWN,0,VENTURE,E,"£3,200.00",18.09,5,N,2,DEFAULT
343,25,135000,RENT,5,EDUCATION,A,"£25,000.00",11.36,10,,4,NO DEFAULT
344,26,135660,RENT,10,DEBTCONSOLIDATION,A,"£25,000.00",12.53,10,Y,4,NO DEFAULT
345,25,145000,RENT,0,EDUCATION,A,"£25,000.00",9.99,10,,4,NO DEFAULT
346,23,150000,RENT,4,EDUCATION,A,"£25,000.00",10.36,10,,3,NO DEFAULT
347,23,165000,MORTGAGE,3,EDUCATION,A,"£9,600.00",5.99,3,,3,NO DEFAULT
348,22,153000,MORTGAGE,5,DEBTCONSOLIDATION,C,"£24,000.00",15.62,10,Y,2,DEFAULT
349,24,165000,MORTGAGE,5,PERSONAL,A,"£20,000.00",10.37,10,,4,NO DEFAULT
350,25,165000,MORTGAGE,0,HOMEIMPROVEMENT,E,"£25,000.00",19.74,10,,4,NO DEFAULT
351,21,165000,MORTGAGE,5,EDUCATION,A,"£20,000.00",6.91,10,,4,NO DEFAULT
352,23,16000,OWN,7,MEDICAL,A,"£6,000.00",7.9,3,N,2,DEFAULT
353,23,16000,MORTGAGE,3,DEBTCONSOLIDATION,B,"£2,275.00",13.06,3,Y,4,NO DEFAULT
354,23,16000,OWN,7,PERSONAL,A,"£2,000.00",6.39,3,,3,NO DEFAULT
355,23,148000,RENT,1,DEBTCONSOLIDATION,D,"£25,000.00",14.93,10,N,3,DEFAULT
356,23,16000,MORTGAGE,1,MEDICAL,B,"£5,600.00",12.84,3,N,4,DEFAULT
357,24,16020,OWN,3,VENTURE,D,"£3,625.00",17.14,4,Y,2,DEFAULT
358,22,16094,MORTGAGE,2,VENTURE,A,"£5,500.00",7.14,2,N,3,DEFAULT
359,25,175000,RENT,2,PERSONAL,A,"£25,000.00",8.9,10,,2,NO DEFAULT
360,22,16200,OWN,6,PERSONAL,A,"£2,000.00",12.42,2,,3,NO DEFAULT
361,24,185000,RENT,7,HOMEIMPROVEMENT,B,"£25,000.00",12.68,10,Y,2,NO DEFAULT
362,25,162000,RENT,9,PERSONAL,B,"£25,000.00",11.03,10,,2,NO DEFAULT
363,26,161000,RENT,10,VENTURE,A,"£30,000.00",7.9,10,,4,NO DEFAULT
364,22,160000,MORTGAGE,0,MEDICAL,A,"£35,000.00",10.65,10,,4,NO DEFAULT
365,25,225000,RENT,5,VENTURE,A,"£25,000.00",11.86,10,Y,4,NO DEFAULT
366,25,16400,OWN,1,PERSONAL,A,"£5,000.00",8.94,5,N,4,DEFAULT
367,23,16500,OWN,6,VENTURE,A,"£4,375.00",9.63,3,N,4,DEFAULT
368,25,49500,RENT,6,PERSONAL,B,"£24,750.00",14.22,10,N,3,DEFAULT
369,23,60000,RENT,4,DEBTCONSOLIDATION,A,"£24,750.00",9.33,10,Y,3,DEFAULT
370,24,84200,RENT,8,MEDICAL,B,"£24,500.00",13.85,10,,4,NO DEFAULT
371,22,16800,MORTGAGE,5,EDUCATION,A,"£2,000.00",10.65,2,,2,NO DEFAULT
372,24,92000,RENT,8,MEDICAL,A,"£24,500.00",11.46,10,,4,NO DEFAULT
373,23,160000,MORTGAGE,5,PERSONAL,A,"£35,000.00",7.66,10,,2,NO DEFAULT
374,24,160000,MORTGAGE,9,VENTURE,D,"£12,000.00",16.77,10,,4,NO DEFAULT
375,25,160000,MORTGAGE,1,PERSONAL,A,"£12,000.00",9.63,10,,4,NO DEFAULT
376,26,160000,RENT,6,PERSONAL,B,"£25,000.00",12.23,10,Y,4,NO DEFAULT
377,25,125800,MORTGAGE,0,MEDICAL,C,"£10,000.00",14.09,5,N,4,DEFAULT
378,25,54000,RENT,2,PERSONAL,B,"£24,250.00",13.98,10,N,4,DEFAULT
379,23,62500,RENT,1,EDUCATION,A,"£24,250.00",10.62,10,N,4,DEFAULT
380,24,16800,MORTGAGE,,DEBTCONSOLIDATION,A,"£3,900.00",,4,Y,3,DEFAULT
381,25,68400,RENT,9,PERSONAL,D,"£24,250.00",17.56,10,N,4,DEFAULT
382,26,56045,RENT,1,MEDICAL,C,"£24,250.00",14.96,10,N,2,DEFAULT
383,22,74000,RENT,7,DEBTCONSOLIDATION,C,"£24,250.00",15.65,10,Y,2,DEFAULT
384,24,65453,RENT,9,MEDICAL,C,"£24,250.00",15.7,10,N,2,DEFAULT
385,24,89908,RENT,1,VENTURE,A,"£24,250.00",12.53,10,,3,NO DEFAULT
386,26,78000,RENT,0,HOMEIMPROVEMENT,D,"£24,250.00",17.56,10,Y,3,DEFAULT
387,23,100000,RENT,0,PERSONAL,B,"£24,250.00",12.87,10,Y,2,NO DEFAULT
388,23,103000,RENT,6,PERSONAL,C,"£24,250.00",15.7,10,,2,NO DEFAULT
389,25,160000,MORTGAGE,2,EDUCATION,A,"£9,000.00",,5,,3,NO DEFAULT
390,25,160000,OWN,5,VENTURE,A,"£15,000.00",11.14,10,,4,NO DEFAULT
391,24,160000,MORTGAGE,3,VENTURE,C,"£20,000.00",16,10,,3,NO DEFAULT
392,23,160000,MORTGAGE,2,EDUCATION,C,"£25,000.00",15.65,10,Y,2,NO DEFAULT
393,26,160000,MORTGAGE,0,DEBTCONSOLIDATION,B,"£13,750.00",,10,,4,NO DEFAULT
394,21,160000,MORTGAGE,3,VENTURE,C,"£15,250.00",15.31,10,Y,4,NO DEFAULT
395,25,160000,MORTGAGE,3,VENTURE,B,"£20,000.00",13.47,10,Y,2,NO DEFAULT
396,22,16800,MORTGAGE,0,HOMEIMPROVEMENT,B,"£4,750.00",13.85,2,Y,2,DEFAULT
397,25,111996,RENT,9,PERSONAL,C,"£24,250.00",,10,,3,NO DEFAULT
398,21,16800,MORTGAGE,0,VENTURE,A,"£6,000.00",10.39,1,N,4,DEFAULT
399,25,115200,RENT,0,HOMEIMPROVEMENT,A,"£24,250.00",11.36,10,,2,NO DEFAULT
400,23,144000,RENT,0,EDUCATION,A,"£24,250.00",11.83,10,,3,NO DEFAULT
401,23,287000,RENT,3,EDUCATION,A,"£24,250.00",12.53,10,,3,NO DEFAULT
402,22,108000,RENT,1,HOMEIMPROVEMENT,C,"£24,150.00",14.96,10,Y,3,DEFAULT
403,22,43000,RENT,7,DEBTCONSOLIDATION,B,"£24,000.00",13.85,10,Y,3,DEFAULT
404,23,47004,RENT,1,VENTURE,B,"£24,000.00",11.58,10,N,4,DEFAULT
405,24,48000,RENT,4,VENTURE,C,"£24,000.00",16.29,10,Y,2,DEFAULT
406,26,48000,RENT,4,MEDICAL,B,"£24,000.00",,10,N,3,DEFAULT
407,21,44964,RENT,2,EDUCATION,C,"£24,000.00",16.29,10,Y,2,DEFAULT
408,25,52000,RENT,,PERSONAL,A,"£24,000.00",10.74,10,N,2,DEFAULT
409,22,17352,MORTGAGE,,EDUCATION,B,"£2,250.00",15.27,2,Y,3,NO DEFAULT
410,24,47000,RENT,3,PERSONAL,E,"£24,000.00",17.8,10,N,2,DEFAULT
411,22,17400,MORTGAGE,6,VENTURE,A,"£1,000.00",11.36,2,,2,NO DEFAULT
412,22,49000,RENT,2,MEDICAL,D,"£24,000.00",17.56,10,N,4,DEFAULT
413,26,60000,RENT,0,PERSONAL,A,"£24,000.00",7.9,10,N,4,DEFAULT
414,25,60000,RENT,3,PERSONAL,A,"£24,000.00",10.99,10,N,4,DEFAULT
415,22,60000,RENT,0,PERSONAL,A,"£24,000.00",7.29,10,N,3,DEFAULT
416,21,60000,RENT,5,MEDICAL,A,"£24,000.00",10.75,10,N,2,DEFAULT
417,26,62004,RENT,9,DEBTCONSOLIDATION,A,"£24,000.00",7.9,10,Y,3,DEFAULT
418,22,62400,RENT,3,EDUCATION,C,"£24,000.00",14.84,10,N,2,DEFAULT
419,26,65000,RENT,10,DEBTCONSOLIDATION,A,"£24,000.00",,10,Y,2,DEFAULT
420,22,17760,MORTGAGE,6,EDUCATION,B,"£4,975.00",,2,Y,3,DEFAULT
421,23,59000,RENT,5,DEBTCONSOLIDATION,D,"£24,000.00",19.69,10,Y,2,DEFAULT
422,23,66000,RENT,6,VENTURE,A,"£24,000.00",,10,N,4,DEFAULT
423,24,60000,RENT,0,VENTURE,C,"£24,000.00",14.96,10,N,4,DEFAULT
424,25,66143,RENT,9,EDUCATION,A,"£24,000.00",6.99,10,Y,3,DEFAULT
425,22,62250,RENT,3,PERSONAL,D,"£24,000.00",16.45,10,Y,4,DEFAULT
426,24,70000,RENT,8,EDUCATION,A,"£24,000.00",10.99,10,N,4,DEFAULT
427,23,74000,RENT,7,DEBTCONSOLIDATION,A,"£24,000.00",10.99,10,Y,2,DEFAULT
428,22,18000,OWN,3,PERSONAL,A,"£3,000.00",7.9,2,N,4,DEFAULT
429,22,75000,RENT,6,EDUCATION,A,"£24,000.00",12.69,10,N,4,DEFAULT
430,24,75000,RENT,9,MEDICAL,A,"£24,000.00",10.37,10,N,3,DEFAULT
431,24,75000,RENT,7,HOMEIMPROVEMENT,B,"£24,000.00",,10,N,3,DEFAULT
432,26,69000,RENT,0,DEBTCONSOLIDATION,E,"£24,000.00",15.83,10,N,3,DEFAULT
433,23,78000,RENT,4,PERSONAL,B,"£24,000.00",13.92,10,N,3,DEFAULT
434,22,18000,OWN,,VENTURE,A,"£2,000.00",11.49,2,,3,NO DEFAULT
435,24,80000,RENT,2,MEDICAL,A,"£24,000.00",10.25,10,,2,NO DEFAULT
436,22,18000,OWN,1,HOMEIMPROVEMENT,A,"£3,500.00",7.49,2,N,4,DEFAULT
437,23,18000,OWN,3,EDUCATION,A,"£4,000.00",5.99,3,N,2,DEFAULT
438,23,74700,RENT,6,PERSONAL,C,"£24,000.00",12.92,10,N,2,DEFAULT
439,26,88596,RENT,3,PERSONAL,A,"£24,000.00",11.58,10,,3,NO DEFAULT
440,25,95000,RENT,4,EDUCATION,A,"£24,000.00",8.9,10,,2,NO DEFAULT
441,22,83000,RENT,6,DEBTCONSOLIDATION,D,"£24,000.00",19.69,10,N,3,DEFAULT
442,25,95000,RENT,9,VENTURE,A,"£24,000.00",6.54,10,,4,NO DEFAULT
443,21,18000,OWN,3,HOMEIMPROVEMENT,C,"£4,900.00",14.54,1,Y,4,DEFAULT
444,21,18000,OWN,,EDUCATION,A,"£5,000.00",11.11,1,N,2,DEFAULT
445,26,100000,RENT,5,PERSONAL,B,"£24,000.00",12.73,10,,4,NO DEFAULT
446,24,110000,RENT,7,VENTURE,C,"£24,000.00",15.62,10,,4,NO DEFAULT
447,24,18000,OWN,0,HOMEIMPROVEMENT,A,"£6,250.00",6.54,4,N,4,DEFAULT
448,22,98000,RENT,7,DEBTCONSOLIDATION,E,"£24,000.00",,10,Y,2,DEFAULT
449,26,103872,RENT,6,DEBTCONSOLIDATION,E,"£24,000.00",20.03,10,N,4,DEFAULT
450,22,120000,RENT,4,EDUCATION,A,"£24,000.00",9.91,10,,4,NO DEFAULT
451,24,120000,RENT,1,VENTURE,A,"£24,000.00",12.69,10,,4,NO DEFAULT
452,26,108000,RENT,9,EDUCATION,E,"£24,000.00",20.16,10,N,3,DEFAULT
453,24,124080,RENT,4,PERSONAL,C,"£24,000.00",16.49,10,Y,4,NO DEFAULT
454,23,18000,MORTGAGE,1,MEDICAL,C,"£2,500.00",15.95,3,N,2,DEFAULT
455,24,130000,RENT,7,DEBTCONSOLIDATION,A,"£24,000.00",11.49,10,,3,NO DEFAULT
456,25,135000,RENT,8,PERSONAL,A,"£24,000.00",10.99,10,,2,NO DEFAULT
457,24,135000,RENT,4,HOMEIMPROVEMENT,B,"£24,000.00",13.79,10,,2,NO DEFAULT
458,23,114750,RENT,2,MEDICAL,E,"£24,000.00",20.03,10,Y,3,DEFAULT
459,23,150000,RENT,0,EDUCATION,A,"£24,000.00",7.49,10,,4,NO DEFAULT
460,23,138000,RENT,7,DEBTCONSOLIDATION,C,"£24,000.00",16,10,Y,2,DEFAULT
461,24,18000,OWN,6,PERSONAL,A,"£13,000.00",7.88,10,N,3,DEFAULT
462,21,18000,OWN,0,VENTURE,A,"£6,250.00",10.62,1,N,4,DEFAULT
463,26,155000,RENT,7,DEBTCONSOLIDATION,A,"£24,000.00",10.99,10,,4,NO DEFAULT
464,26,148000,RENT,1,EDUCATION,E,"£24,000.00",18.3,10,N,2,DEFAULT
465,26,170000,RENT,3,DEBTCONSOLIDATION,B,"£24,000.00",,10,Y,2,NO DEFAULT
466,21,18000,OWN,1,PERSONAL,A,"£2,500.00",11.36,1,,3,NO DEFAULT
467,24,43896,RENT,8,HOMEIMPROVEMENT,B,"£23,975.00",,10,N,2,DEFAULT
468,23,120000,RENT,4,MEDICAL,B,"£23,750.00",13.47,10,,2,NO DEFAULT
469,24,54996,RENT,2,PERSONAL,A,"£23,600.00",11.89,10,N,3,DEFAULT
470,24,18000,MORTGAGE,0,DEBTCONSOLIDATION,A,"£10,000.00",12.18,4,N,2,DEFAULT
471,25,102000,RENT,9,DEBTCONSOLIDATION,B,"£23,600.00",13.49,10,,4,NO DEFAULT
472,23,75000,RENT,3,PERSONAL,D,"£23,575.00",14.5,10,N,4,DEFAULT
473,22,18000,OWN,2,MEDICAL,B,"£4,000.00",,2,N,2,DEFAULT
474,22,18000,OWN,1,MEDICAL,C,"£5,400.00",15.31,2,Y,2,DEFAULT
475,25,18000,MORTGAGE,1,MEDICAL,A,"£4,000.00",,5,N,3,DEFAULT
476,21,18000,OWN,5,VENTURE,A,"£3,375.00",,1,Y,2,DEFAULT
477,22,66960,RENT,1,VENTURE,A,"£23,400.00",7.49,10,N,2,DEFAULT
478,22,43385,RENT,7,PERSONAL,B,"£23,000.00",,9,N,3,DEFAULT
479,25,56544,RENT,3,EDUCATION,A,"£23,000.00",,9,N,2,DEFAULT
480,23,60000,RENT,2,VENTURE,A,"£23,000.00",12.18,9,N,4,DEFAULT
481,24,18000,MORTGAGE,3,VENTURE,B,"£1,200.00",11.34,4,Y,4,NO DEFAULT
482,25,63208,RENT,9,EDUCATION,A,"£23,000.00",9.91,9,N,3,DEFAULT
483,24,65000,RENT,0,HOMEIMPROVEMENT,A,"£23,000.00",11.99,9,N,4,DEFAULT
484,23,68000,RENT,7,EDUCATION,A,"£23,000.00",9.62,9,N,2,DEFAULT
485,22,18000,OWN,1,DEBTCONSOLIDATION,A,"£3,000.00",9.96,2,N,3,DEFAULT
486,25,80000,RENT,9,VENTURE,B,"£23,000.00",,9,,2,NO DEFAULT
487,24,88000,RENT,1,VENTURE,C,"£23,000.00",14.54,9,N,2,DEFAULT
488,22,58600,RENT,5,MEDICAL,A,"£22,750.00",11.36,9,N,4,DEFAULT
489,23,70000,RENT,7,DEBTCONSOLIDATION,B,"£22,500.00",14.27,9,N,2,DEFAULT
490,24,18287,OWN,3,HOMEIMPROVEMENT,A,"£3,000.00",11.99,4,N,3,DEFAULT
491,26,69846,RENT,2,EDUCATION,E,"£22,500.00",18.99,9,Y,2,DEFAULT
492,24,73000,RENT,0,VENTURE,D,"£22,400.00",16.7,9,Y,4,DEFAULT
493,24,18500,MORTGAGE,8,PERSONAL,A,"£5,000.00",9.32,4,N,3,DEFAULT
494,23,35000,RENT,2,DEBTCONSOLIDATION,B,"£22,250.00",12.69,9,N,3,DEFAULT
495,25,43000,RENT,9,HOMEIMPROVEMENT,B,"£22,000.00",13.11,9,N,2,DEFAULT
496,25,52000,RENT,4,PERSONAL,A,"£22,000.00",10.74,9,N,2,DEFAULT
497,21,18701,MORTGAGE,0,PERSONAL,C,"£4,200.00",14.11,1,Y,4,DEFAULT
498,22,57000,RENT,6,EDUCATION,A,"£22,000.00",9.63,9,N,3,DEFAULT
499,25,58000,RENT,0,MEDICAL,B,"£22,000.00",14.65,9,N,2,DEFAULT
500,23,60000,RENT,6,DEBTCONSOLIDATION,A,"£22,000.00",10.25,9,N,4,DEFAULT
501,24,60000,RENT,3,VENTURE,B,"£22,000.00",14.26,9,Y,2,DEFAULT
502,25,18840,MORTGAGE,5,EDUCATION,A,"£3,000.00",9.91,5,N,2,DEFAULT
503,26,56000,RENT,7,MEDICAL,D,"£22,000.00",17.19,9,N,3,DEFAULT
504,22,70000,RENT,3,EDUCATION,A,"£22,000.00",11.36,9,N,4,DEFAULT
505,22,66000,RENT,1,EDUCATION,E,"£22,000.00",,9,N,2,DEFAULT
506,23,74064,RENT,3,DEBTCONSOLIDATION,A,"£22,000.00",10.59,9,,3,NO DEFAULT
507,24,76597,RENT,5,EDUCATION,A,"£22,000.00",9.25,9,,2,NO DEFAULT
508,22,19000,OWN,6,MEDICAL,A,"£3,625.00",8.49,2,N,3,DEFAULT
509,26,77000,RENT,0,VENTURE,A,"£22,000.00",6.54,9,,3,NO DEFAULT
510,21,19000,OWN,5,MEDICAL,A,"£6,000.00",8.49,1,N,3,DEFAULT
511,24,80000,RENT,0,MEDICAL,A,"£22,000.00",,9,,4,NO DEFAULT
512,26,82600,RENT,10,VENTURE,A,"£22,000.00",12.69,9,,2,NO DEFAULT
513,24,19000,OWN,3,MEDICAL,B,"£7,400.00",13.85,4,N,2,DEFAULT
514,25,19000,OWN,3,DEBTCONSOLIDATION,A,"£4,000.00",7.4,5,N,3,DEFAULT
515,23,84000,RENT,3,DEBTCONSOLIDATION,A,"£22,000.00",11.71,9,,4,NO DEFAULT
516,25,77650,RENT,8,PERSONAL,A,"£22,000.00",11.48,9,N,3,DEFAULT
517,25,82000,RENT,1,EDUCATION,D,"£22,000.00",17.51,9,N,2,DEFAULT
518,21,19012,MORTGAGE,0,DEBTCONSOLIDATION,C,"£3,500.00",14.61,1,N,3,DEFAULT
519,23,99996,RENT,3,DEBTCONSOLIDATION,A,"£22,000.00",7.88,9,,4,NO DEFAULT
520,23,110000,RENT,0,PERSONAL,A,"£22,000.00",,9,,3,NO DEFAULT
521,22,19200,MORTGAGE,6,PERSONAL,A,"£4,950.00",11.71,2,N,2,DEFAULT
522,25,57000,RENT,4,PERSONAL,A,"£21,700.00",11.99,9,N,2,DEFAULT
523,24,54000,RENT,5,VENTURE,B,"£21,600.00",13.49,9,N,2,DEFAULT
524,23,56000,RENT,8,MEDICAL,E,"£21,600.00",21.21,9,Y,4,DEFAULT
525,26,63000,RENT,2,DEBTCONSOLIDATION,B,"£21,600.00",14.35,9,Y,3,DEFAULT
526,22,82000,RENT,3,PERSONAL,B,"£21,600.00",13.61,9,Y,3,NO DEFAULT
527,22,78000,RENT,6,DEBTCONSOLIDATION,A,"£21,600.00",11.26,9,N,3,DEFAULT
528,22,19200,OWN,0,VENTURE,A,"£2,400.00",10.59,2,,3,NO DEFAULT
529,24,112140,RENT,8,MEDICAL,A,"£21,600.00",7.9,9,,2,NO DEFAULT
530,24,19200,MORTGAGE,,HOMEIMPROVEMENT,A,"£7,000.00",5.99,4,N,4,DEFAULT
531,25,19200,OWN,4,EDUCATION,A,"£3,000.00",11.99,5,N,4,DEFAULT
532,24,59000,RENT,5,MEDICAL,C,"£21,500.00",16.89,9,N,3,DEFAULT
533,24,70000,RENT,5,HOMEIMPROVEMENT,A,"£21,500.00",9.99,9,N,3,DEFAULT
534,24,116000,RENT,5,EDUCATION,C,"£21,500.00",15.33,9,Y,3,NO DEFAULT
535,25,60000,RENT,5,EDUCATION,A,"£21,450.00",7.29,9,N,4,DEFAULT
536,22,31000,RENT,5,DEBTCONSOLIDATION,B,"£21,250.00",12.42,9,Y,3,DEFAULT
537,25,47052,RENT,5,VENTURE,B,"£21,250.00",10.99,9,N,2,DEFAULT
538,25,51060,RENT,9,VENTURE,A,"£21,250.00",6.91,9,N,2,DEFAULT
539,22,19200,MORTGAGE,6,DEBTCONSOLIDATION,B,"£5,000.00",14.17,2,Y,2,DEFAULT
540,22,53000,RENT,3,MEDICAL,A,"£21,250.00",10.25,9,N,3,DEFAULT
541,26,19200,OWN,0,EDUCATION,A,"£9,250.00",,6,N,2,DEFAULT
542,24,56000,RENT,8,VENTURE,C,"£21,250.00",15.95,9,Y,3,DEFAULT
543,24,65000,RENT,4,EDUCATION,C,"£21,250.00",15.95,9,Y,4,DEFAULT
544,21,35000,RENT,3,VENTURE,B,"£21,000.00",12.53,9,N,4,DEFAULT
545,22,19200,MORTGAGE,6,HOMEIMPROVEMENT,C,"£1,400.00",14.91,2,Y,4,DEFAULT
546,23,19200,MORTGAGE,7,MEDICAL,A,"£3,000.00",,3,N,4,DEFAULT
547,26,40000,RENT,3,MEDICAL,B,"£21,000.00",6.54,9,N,4,DEFAULT
548,25,19200,OWN,2,VENTURE,A,"£1,000.00",,5,,3,NO DEFAULT
549,26,42000,RENT,0,MEDICAL,E,"£21,000.00",17.26,9,Y,4,DEFAULT
550,23,63000,RENT,2,MEDICAL,A,"£21,000.00",11.36,9,N,2,DEFAULT
551,26,19200,MORTGAGE,5,VENTURE,A,"£4,000.00",7.51,6,N,4,DEFAULT
552,22,59000,RENT,2,PERSONAL,A,"£21,000.00",10.71,9,N,3,DEFAULT
